Epoch,Training Set Accuracy, Generalization Set Accuracy,Training Set MSE, Generalization Set MSE
595,83.9843,84.4118,0.0236844,0.0225706
596,83.9956,84.4201,0.023672,0.0225406
597,84.0086,84.4257,0.0236597,0.0225113
598,84.0201,84.4361,0.0236473,0.0224827
599,84.0317,84.4444,0.0236349,0.0224547
600,84.044,84.4569,0.0236226,0.0224273
601,84.0558,84.4694,0.0236103,0.0224004
602,84.0708,84.4806,0.023598,0.022374
603,84.0829,84.4951,0.0235857,0.0223482
604,84.094,84.5062,0.0235735,0.0223228
605,84.1039,84.5187,0.0235612,0.022298
606,84.1157,84.5312,0.023549,0.0222735
607,84.1287,84.5396,0.0235368,0.0222496
608,84.1421,84.5507,0.0235246,0.0222261
609,84.1558,84.5604,0.0235125,0.022203
610,84.1688,84.5694,0.0235004,0.0221803
611,84.1845,84.5854,0.0234883,0.0221581
612,84.1949,84.5979,0.0234762,0.0221363
613,84.2097,84.6111,0.0234642,0.0221149
614,84.222,84.6181,0.0234522,0.0220939
615,84.2322,84.6333,0.0234402,0.0220732
616,84.2472,84.6451,0.0234282,0.0220529
617,84.2581,84.6542,0.0234163,0.022033
618,84.2669,84.6653,0.0234044,0.0220134
619,84.2773,84.6792,0.0233925,0.0219941
620,84.2907,84.691,0.0233807,0.021975
621,84.3051,84.6972,0.0233689,0.0219563
622,84.3167,84.7069,0.023357,0.0219377
623,84.3282,84.7188,0.0233453,0.0219194
624,84.3396,84.7313,0.0233335,0.0219012
625,84.3516,84.7451,0.0233217,0.0218832
626,84.3611,84.7528,0.02331,0.0218652
627,84.372,84.7646,0.0232983,0.0218474
628,84.3803,84.7757,0.0232866,0.0218295
629,84.3905,84.7875,0.0232749,0.0218117
630,84.4007,84.7986,0.0232632,0.0217939
631,84.415,84.8146,0.0232516,0.021776
632,84.4262,84.8215,0.02324,0.0217581
633,84.438,84.8319,0.0232283,0.02174
634,84.4488,84.8451,0.0232168,0.0217219
635,84.4606,84.8514,0.0232052,0.0217036
636,84.4718,84.8618,0.0231937,0.0216852
637,84.485,84.866,0.0231822,0.0216667
638,84.4984,84.8771,0.0231708,0.0216479
639,84.5081,84.8861,0.0231594,0.021629
640,84.5199,84.8965,0.0231481,0.02161
641,84.534,84.9083,0.0231368,0.0215909
642,84.5449,84.9181,0.0231255,0.0215716
643,84.5569,84.9319,0.0231142,0.0215523
644,84.5683,84.9389,0.023103,0.0215328
645,84.5787,84.9486,0.0230918,0.0215133
646,84.5884,84.9556,0.0230807,0.0214936
647,84.5956,84.966,0.0230695,0.0214739
648,84.6046,84.9799,0.0230584,0.0214541
649,84.6178,84.9944,0.0230473,0.0214341
650,84.6248,85.0035,0.0230361,0.0214141
651,84.6373,85.0139,0.0230251,0.0213941
652,84.6488,85.0264,0.023014,0.0213741
653,84.6606,85.0375,0.0230029,0.021354
654,84.6715,85.0507,0.0229918,0.0213341
655,84.6838,85.0583,0.0229808,0.0213142
656,84.6949,85.0736,0.0229697,0.0212944
657,84.7065,85.0792,0.0229587,0.0212748
658,84.7197,85.0861,0.0229478,0.0212553
659,84.7301,85.1007,0.0229368,0.0212361
660,84.7398,85.1097,0.0229259,0.021217
661,84.7475,85.1201,0.022915,0.0211982
662,84.7606,85.1306,0.0229041,0.0211796
663,84.7729,85.1368,0.0228933,0.0211612
664,84.7843,85.1437,0.0228825,0.0211431
665,84.7958,85.1535,0.0228718,0.0211253
666,84.806,85.1681,0.022861,0.0211078
667,84.815,85.1785,0.0228503,0.0210905
668,84.8229,85.1868,0.0228396,0.0210735
669,84.8322,85.1931,0.022829,0.0210568
670,84.8412,85.2,0.0228184,0.0210405
671,84.8516,85.2042,0.0228078,0.0210244
672,84.8609,85.2153,0.0227974,0.0210086
673,84.8706,85.2306,0.022787,0.0209931
674,84.8796,85.2417,0.0227768,0.0209779
675,84.8924,85.2569,0.0227668,0.020963
676,84.9049,85.2701,0.0227568,0.0209483
677,84.915,85.2799,0.0227467,0.0209337
678,84.9248,85.2819,0.0227366,0.020919
679,84.934,85.2875,0.0227263,0.0209039
680,84.9465,85.3,0.0227161,0.0208876
681,84.9569,85.309,0.022706,0.02087
682,84.9685,85.3167,0.0226959,0.0208527
683,84.978,85.3319,0.0226859,0.0208364
684,84.99,85.341,0.0226758,0.0208208
685,84.9995,85.3514,0.0226656,0.0208059
686,85.0076,85.3611,0.0226555,0.0207913
687,85.0183,85.3722,0.0226453,0.0207772
688,85.0262,85.3812,0.0226352,0.0207632
689,85.0366,85.3951,0.022625,0.0207494
690,85.0484,85.4014,0.0226149,0.0207355
691,85.0586,85.4139,0.0226049,0.0207213
692,85.0678,85.4222,0.0225948,0.0207066
693,85.0803,85.4326,0.0225849,0.0206914
694,85.0884,85.4472,0.022575,0.0206757
695,85.0975,85.4576,0.0225651,0.0206596
696,85.1072,85.4632,0.0225552,0.020643
697,85.1171,85.4813,0.0225454,0.0206262
698,85.1271,85.4917,0.0225356,0.020609
699,85.1373,85.5035,0.0225258,0.0205915
700,85.1456,85.5132,0.0225161,0.0205738
701,85.1544,85.5278,0.0225064,0.0205558
702,85.1637,85.5389,0.0224967,0.0205376
703,85.1734,85.5535,0.022487,0.0205192
704,85.1801,85.5639,0.0224774,0.0205006
705,85.1905,85.5694,0.0224678,0.0204818
706,85.1998,85.5729,0.0224582,0.0204628
707,85.2083,85.5826,0.0224486,0.0204437
708,85.2185,85.5938,0.0224391,0.0204244
709,85.2296,85.5951,0.0224296,0.020405
710,85.2389,85.6076,0.0224201,0.0203855
711,85.2484,85.6153,0.0224107,0.020366
712,85.2567,85.6306,0.0224012,0.0203464
713,85.265,85.6333,0.0223918,0.0203268
714,85.2759,85.641,0.0223824,0.0203072
715,85.288,85.6493,0.0223729,0.0202877
716,85.2963,85.6618,0.0223635,0.0202685
717,85.3035,85.6681,0.022354,0.0202497
718,85.312,85.6785,0.0223445,0.0202314
719,85.3222,85.6813,0.0223349,0.0202135
720,85.3306,85.6979,0.0223254,0.0201957
721,85.3391,85.7042,0.0223158,0.020178
722,85.3477,85.7188,0.0223063,0.0201602
723,85.3574,85.7222,0.0222969,0.0201425
724,85.3678,85.7396,0.0222876,0.0201253
725,85.3743,85.7479,0.0222784,0.0201086
726,85.3822,85.7604,0.0222693,0.0200928
727,85.3884,85.7681,0.0222602,0.0200777
728,85.3975,85.7812,0.0222511,0.0200632
729,85.4037,85.7924,0.0222421,0.0200493
730,85.4123,85.8069,0.0222332,0.0200359
731,85.4204,85.8201,0.0222243,0.0200231
732,85.4262,85.8292,0.0222155,0.0200111
733,85.4363,85.834,0.0222067,0.0200001
734,85.4437,85.8438,0.0221979,0.0199901
735,85.4507,85.8576,0.022189,0.019981
736,85.4593,85.8674,0.0221802,0.0199723
737,85.4657,85.8799,0.0221714,0.0199641
738,85.4755,85.8944,0.0221626,0.0199562
739,85.4859,85.9021,0.0221538,0.0199485
740,85.4963,85.9056,0.022145,0.0199409
741,85.5067,85.9194,0.0221362,0.0199332
742,85.5164,85.9229,0.0221275,0.0199254
743,85.5229,85.9326,0.0221186,0.0199183
744,85.5312,85.941,0.0221097,0.019912
745,85.5375,85.9507,0.0221008,0.0199057
746,85.547,85.9625,0.0220921,0.0198996
747,85.5539,85.9771,0.0220834,0.0198941
748,85.5639,85.9861,0.0220749,0.0198894
749,85.5722,85.9875,0.0220663,0.0198849
750,85.5782,85.9979,0.0220579,0.0198805
751,85.5861,86.0049,0.0220495,0.0198762
752,85.5949,86.0125,0.0220409,0.0198722
753,85.603,86.016,0.0220323,0.019868
754,85.6097,86.0271,0.0220238,0.0198637
755,85.6197,86.0382,0.0220157,0.0198611
756,85.6287,86.0354,0.0220077,0.0198573
757,85.6333,86.0479,0.0219993,0.0198552
758,85.6433,86.0604,0.0219908,0.0198544
759,85.6523,86.0701,0.0219822,0.0198541
760,85.6634,86.0778,0.0219736,0.0198542
761,85.6708,86.0875,0.021965,0.0198548
762,85.6745,86.0993,0.0219565,0.0198556
763,85.6843,86.109,0.0219481,0.0198568
764,85.6921,86.1146,0.0219397,0.0198581
765,85.6995,86.1174,0.0219314,0.0198597
766,85.706,86.1285,0.021923,0.0198615
767,85.7144,86.1424,0.0219147,0.0198636
768,85.7215,86.15,0.0219065,0.0198658
769,85.7275,86.1597,0.0218982,0.0198682
770,85.7368,86.1688,0.02189,0.0198707
771,85.7447,86.1799,0.0218818,0.0198735
772,85.7514,86.1882,0.0218737,0.0198764
773,85.759,86.1937,0.0218655,0.0198797
774,85.7683,86.1979,0.0218574,0.0198833
775,85.7766,86.2056,0.0218493,0.0198874
776,85.787,86.2118,0.0218412,0.019892
777,85.7938,86.225,0.0218331,0.0198972
778,85.8012,86.2389,0.021825,0.0199029
779,85.8083,86.2472,0.0218169,0.0199091
780,85.8171,86.2611,0.0218089,0.0199158
781,85.8257,86.2687,0.0218008,0.0199229
782,85.8338,86.2806,0.0217927,0.0199303
783,85.8414,86.2924,0.0217847,0.019938
784,85.8514,86.2972,0.0217767,0.0199457
785,85.8567,86.3056,0.0217687,0.0199536
786,85.8653,86.3139,0.0217607,0.0199615
787,85.8722,86.3181,0.0217527,0.0199693
788,85.8778,86.3278,0.0217448,0.0199771
789,85.8836,86.3368,0.0217369,0.0199848
790,85.8917,86.3451,0.021729,0.0199925
791,85.8977,86.3549,0.0217211,0.0200003
792,85.9051,86.3576,0.0217132,0.0200081
793,85.9146,86.3618,0.0217052,0.020016
794,85.9218,86.3688,0.0216973,0.020024
795,85.9299,86.3743,0.0216894,0.0200321
796,85.935,86.3792,0.0216814,0.0200403
797,85.94,86.3875,0.0216734,0.0200487
798,85.95,86.3924,0.0216654,0.0200571
799,85.9572,86.4014,0.0216574,0.0200657
800,85.966,86.409,0.0216494,0.0200743
801,85.9727,86.4181,0.0216414,0.020083
802,85.9794,86.4326,0.0216334,0.0200918
803,85.987,86.4361,0.0216254,0.0201006
804,85.9956,86.4403,0.0216175,0.0201093
805,86.0028,86.4458,0.0216095,0.0201181
806,86.0111,86.4549,0.0216016,0.0201268
807,86.0171,86.4653,0.0215937,0.0201355
808,86.0252,86.4722,0.0215859,0.0201441
809,86.0308,86.4799,0.0215781,0.0201528
810,86.0389,86.4889,0.0215703,0.0201614
811,86.0468,86.4938,0.0215625,0.02017
812,86.0528,86.5049,0.0215548,0.0201787
813,86.0558,86.5153,0.0215471,0.0201873
814,86.0639,86.5215,0.0215394,0.020196
815,86.0678,86.5215,0.0215317,0.0202048
816,86.0741,86.5326,0.0215241,0.0202135
817,86.0799,86.5375,0.0215164,0.0202223
818,86.085,86.5472,0.0215088,0.0202311
819,86.0935,86.5563,0.0215012,0.0202399
820,86.0998,86.5646,0.0214935,0.0202487
821,86.1086,86.5687,0.0214859,0.0202575
822,86.1155,86.5722,0.0214783,0.0202663
823,86.122,86.5743,0.0214707,0.0202751
824,86.1292,86.5812,0.0214631,0.0202838
825,86.1359,86.5917,0.0214555,0.0202926
826,86.1437,86.5986,0.0214479,0.0203014
827,86.1509,86.6014,0.0214403,0.0203102
828,86.1556,86.6104,0.0214327,0.020319
829,86.1604,86.6292,0.0214251,0.0203279
830,86.1634,86.634,0.0214176,0.0203367
831,86.1688,86.6403,0.02141,0.0203457
832,86.1743,86.6465,0.0214025,0.0203547
833,86.1822,86.6528,0.021395,0.0203637
834,86.1884,86.6549,0.0213875,0.0203728
835,86.1965,86.659,0.0213801,0.020382
836,86.2079,86.6688,0.0213727,0.0203913
837,86.2178,86.6708,0.0213653,0.0204006
838,86.2236,86.675,0.021358,0.0204099
839,86.2329,86.6792,0.0213507,0.0204194
840,86.2396,86.6854,0.0213435,0.0204289
841,86.2442,86.691,0.0213362,0.0204385
842,86.2484,86.6965,0.021329,0.0204482
843,86.2542,86.7062,0.0213217,0.0204577
844,86.259,86.7132,0.0213145,0.0204672
845,86.2653,86.7215,0.0213072,0.0204765
846,86.2711,86.7236,0.0212999,0.0204859
847,86.2759,86.7299,0.0212927,0.0204952
848,86.2845,86.7333,0.0212854,0.0205046
849,86.2898,86.7389,0.0212782,0.020514
850,86.2961,86.7472,0.021271,0.0205235
851,86.3032,86.7549,0.0212638,0.020533
852,86.3102,86.7639,0.0212567,0.0205425
853,86.3164,86.7687,0.0212496,0.0205519
854,86.3238,86.7785,0.0212425,0.0205614
855,86.3312,86.7812,0.0212354,0.0205709
856,86.3382,86.7875,0.0212284,0.0205805
857,86.344,86.7924,0.0212213,0.0205901
858,86.3498,86.7979,0.0212144,0.0205999
859,86.3579,86.8014,0.0212074,0.0206098
860,86.363,86.8035,0.0212005,0.0206198
861,86.3671,86.8125,0.0211936,0.02063
862,86.3729,86.8201,0.0211867,0.0206402
863,86.3785,86.8194,0.0211798,0.0206507
864,86.384,86.8271,0.021173,0.0206613
865,86.3914,86.8347,0.0211662,0.0206721
866,86.3981,86.8375,0.0211594,0.020683
867,86.4049,86.8451,0.0211526,0.0206942
868,86.41,86.8514,0.0211458,0.0207055
869,86.4162,86.8556,0.021139,0.020717
870,86.4241,86.8604,0.0211323,0.0207288
871,86.4301,86.8667,0.0211256,0.0207407
872,86.4361,86.8688,0.0211189,0.0207528
873,86.4417,86.875,0.0211122,0.020765
874,86.4488,86.8806,0.0211055,0.0207772
875,86.453,86.8882,0.0210989,0.0207895
876,86.4583,86.8903,0.0210923,0.0208017
877,86.4646,86.8965,0.0210857,0.0208139
878,86.4706,86.9049,0.0210791,0.0208261
879,86.4764,86.9111,0.0210726,0.0208384
880,86.4831,86.9181,0.021066,0.0208507
881,86.4896,86.9222,0.0210594,0.020863
882,86.4951,86.9347,0.0210529,0.0208754
883,86.503,86.9361,0.0210464,0.0208878
884,86.5074,86.9396,0.0210399,0.0209003
885,86.5137,86.9465,0.0210334,0.0209129
886,86.5187,86.95,0.021027,0.0209255
887,86.5238,86.9549,0.0210206,0.0209382
888,86.5299,86.9653,0.0210143,0.0209509
889,86.5336,86.9715,0.021008,0.0209637
890,86.5377,86.9771,0.0210017,0.0209766
891,86.5417,86.9854,0.0209954,0.0209896
892,86.5491,86.9882,0.0209892,0.0210027
893,86.5516,86.9986,0.0209831,0.0210159
894,86.5532,87.0035,0.0209769,0.0210293
895,86.5586,87.0125,0.0209708,0.0210429
896,86.5644,87.025,0.0209646,0.0210567
897,86.5708,87.0382,0.0209585,0.0210705
898,86.5743,87.041,0.0209524,0.0210842
899,86.5801,87.0514,0.0209463,0.0210978
900,86.5868,87.0576,0.0209402,0.0211111
901,86.5921,87.0597,0.0209341,0.0211243
902,86.5993,87.0625,0.0209279,0.0211377
903,86.6074,87.0618,0.0209216,0.0211518
904,86.6139,87.0611,0.0209152,0.0211664
905,86.6192,87.0701,0.0209087,0.021181
906,86.6271,87.0729,0.0209024,0.0211948
907,86.6315,87.0868,0.0208961,0.0212083
908,86.6363,87.0938,0.0208899,0.0212218
909,86.6407,87.0979,0.0208838,0.0212354
910,86.6475,87.1021,0.0208776,0.0212489
911,86.6535,87.1063,0.0208716,0.0212626
912,86.659,87.109,0.0208655,0.0212765
913,86.6646,87.1167,0.0208595,0.0212908
914,86.6692,87.1222,0.0208534,0.0213055
915,86.6769,87.1229,0.0208474,0.0213206
916,86.6817,87.1299,0.0208414,0.0213359
917,86.688,87.1361,0.0208355,0.0213514
918,86.6933,87.1437,0.0208295,0.021367
919,86.6979,87.1451,0.0208235,0.0213825
920,86.7019,87.1472,0.0208175,0.0213979
921,86.7081,87.1542,0.0208116,0.0214131
922,86.7127,87.1562,0.0208057,0.0214281
923,86.7199,87.1646,0.0207998,0.0214429
924,86.7269,87.1736,0.0207939,0.0214575
925,86.7319,87.1792,0.020788,0.0214718
926,86.7359,87.1868,0.0207822,0.021486
927,86.7412,87.191,0.0207764,0.0215001
928,86.7454,87.1924,0.0207707,0.021514
929,86.7525,87.2035,0.020765,0.0215279
930,86.7572,87.2083,0.0207593,0.0215417
931,86.7639,87.2153,0.0207537,0.0215555
932,86.7711,87.2181,0.0207481,0.0215693
933,86.7745,87.2208,0.0207425,0.0215831
934,86.7785,87.2257,0.0207369,0.0215969
935,86.7854,87.2299,0.0207314,0.0216107
936,86.7924,87.2382,0.0207259,0.0216245
937,86.7958,87.2438,0.0207204,0.0216383
938,86.8,87.2493,0.0207149,0.0216521
939,86.8032,87.2562,0.0207095,0.0216659
940,86.809,87.2653,0.020704,0.0216796
941,86.8127,87.2674,0.0206986,0.0216931
942,86.8171,87.2729,0.0206931,0.0217066
943,86.822,87.2764,0.0206877,0.0217199
944,86.8282,87.2882,0.0206823,0.0217331
945,86.8338,87.2951,0.0206769,0.0217461
946,86.8391,87.3028,0.0206715,0.0217589
947,86.8433,87.3069,0.0206661,0.0217716
948,86.8486,87.3125,0.0206607,0.0217841
949,86.8535,87.3153,0.0206553,0.0217964
950,86.8595,87.3236,0.0206499,0.0218086
951,86.8655,87.3285,0.0206444,0.0218205
952,86.8694,87.3319,0.0206389,0.0218321
953,86.8745,87.3382,0.0206335,0.0218434
954,86.8794,87.3382,0.020628,0.0218544
955,86.8854,87.3424,0.0206225,0.0218651
956,86.8884,87.3472,0.020617,0.0218754
957,86.8977,87.3472,0.0206116,0.0218854
958,86.9014,87.3493,0.0206061,0.0218952
959,86.9074,87.3507,0.0206008,0.0219048
960,86.9127,87.3563,0.0205954,0.0219142
961,86.9185,87.3632,0.0205901,0.0219235
962,86.9255,87.3667,0.0205849,0.0219327
963,86.9324,87.3764,0.0205797,0.0219419
964,86.9368,87.3847,0.0205746,0.0219511
965,86.9405,87.3903,0.0205695,0.0219602
966,86.9468,87.3937,0.0205645,0.0219693
967,86.9514,87.3972,0.0205595,0.0219783
968,86.9569,87.4,0.0205545,0.0219871
969,86.9618,87.4042,0.0205496,0.0219957
970,86.9667,87.4083,0.0205448,0.0220039
971,86.9727,87.4104,0.02054,0.0220113
972,86.9794,87.416,0.0205353,0.0220177
973,86.984,87.4215,0.0205306,0.0220232
974,86.9877,87.4278,0.0205259,0.0220281
975,86.994,87.434,0.0205212,0.0220325
976,86.9972,87.4382,0.0205164,0.0220364
977,87.0025,87.4431,0.0205115,0.02204
978,87.013,87.4472,0.0205066,0.0220429
979,87.0167,87.4549,0.0205016,0.0220452
980,87.0225,87.4618,0.0204966,0.0220468
981,87.0259,87.4681,0.0204916,0.0220477
982,87.0317,87.4729,0.0204867,0.0220478
983,87.034,87.4799,0.0204818,0.0220473
984,87.04,87.4861,0.0204769,0.0220464
985,87.0451,87.4924,0.0204721,0.0220453
986,87.053,87.4972,0.0204672,0.0220439
987,87.0606,87.5028,0.0204623,0.0220422
988,87.0664,87.5056,0.0204574,0.0220404
989,87.0731,87.5076,0.0204524,0.0220383
990,87.0775,87.5111,0.0204475,0.0220359
991,87.0808,87.5194,0.0204425,0.0220331
992,87.0863,87.5236,0.0204375,0.0220301
993,87.0917,87.5264,0.0204325,0.0220267
994,87.0984,87.5278,0.0204275,0.0220232
995,87.1023,87.534,0.0204225,0.0220196
996,87.1065,87.5431,0.0204175,0.0220159
997,87.113,87.5465,0.0204125,0.0220122
998,87.1176,87.55,0.0204075,0.0220084
999,87.1234,87.5542,0.0204025,0.0220044
1000,87.1234,87.5542,0.0204025,0.0220044

Training Complete!!! - > Elapsed Epochs: 1000 Validation Set Accuracy: 87.6201 Validation Set MSE: 0.0218679
